ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1021662,MapQuest,201,3,4/25/2019 8:24,4/25/2019 8:54,38.547016,-90.29026,,,0,Right hand shoulder blocked due to accident on I-55 Northbound at Exit 201A Bayless Ave.,,I-55 N,R,Saint Louis,St. Louis County,MO,63125,US,US/Central,KCPS,4/25/2019 8:31,59,59,93,29.33,4,N,6,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1021663,MapQuest,201,3,4/25/2019 9:20,4/25/2019 10:36,38.635502,-90.416786,,,0,Left lane blocked due to accident on I-64 Eastbound at Exit 27 Forty Dr.,,I-64 W,R,Saint Louis,St. Louis County,MO,63131,US,US/Central,KSTL,4/25/2019 9:14,59,59,90,29.15,4,NNE,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021665,MapQuest,201,3,4/25/2019 9:50,4/25/2019 10:50,38.697189,-90.455551,,,0,Right hand shoulder blocked due to accident on I-270 Southbound at Exits 16 16A 16B MO-364.,,MO-364 E,R,Saint Louis,St. Louis County,MO,63146,US,US/Central,KSTL,4/25/2019 9:51,59,59,90,29.15,4,NE,7,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021666,MapQuest,241,3,4/25/2019 11:01,4/25/2019 14:46,38.552738,-90.273941,,,0,Right lane blocked due to accident on I-55 Northbound at Carondelet Blvd.,,I-55 N,R,Saint Louis,St. Louis City,MO,63125,US,US/Central,KCPS,4/25/2019 10:53,60,60,93,29.32,3,N,6,0.03,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021667,MapQuest,201,2,4/25/2019 11:09,4/25/2019 12:24,38.494621,-90.479088,,,0,Accident on MO-30 at Valley Dell Dr.,,Valley Dell Dr,R,Fenton,Jefferson,MO,63026,US,US/Central,KSUS,4/25/2019 10:54,59,59,93,29.28,2,N,5,0.02,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1021668,MapQuest,245,3,4/25/2019 11:08,4/25/2019 16:31,38.532845,-90.311806,,,0,Two lanes blocked due to accident on I-55 Northbound at Exit 199 Reavis Barracks Rd.,,Reavis Barracks Rd,R,Saint Louis,St. Louis County,MO,63125,US,US/Central,KCPS,4/25/2019 10:53,60,60,93,29.32,3,N,6,0.03,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021670,MapQuest,245,3,4/25/2019 11:28,4/25/2019 15:43,38.574112,-90.233994,,,0,Two lanes blocked due to accident on I-55 Southbound at Exit 204 MO-231 Broadway.,,I-55 S,R,Saint Louis,St. Louis City,MO,63111,US,US/Central,KCPS,4/25/2019 11:24,59,59,93,29.31,3,N,10,0.03,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021671,MapQuest,241,3,4/25/2019 11:46,4/25/2019 13:31,38.539139,-90.496498,,,0,Left lane blocked due to accident on I-44 Westbound at Exit 272 MO-141.,,I-44 W,R,Valley Park,St. Louis County,MO,63088,US,US/Central,KSUS,4/25/2019 11:54,59,59,93,29.25,2,NNE,8,0.06,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021672,MapQuest,201,3,4/25/2019 12:42,4/25/2019 13:56,38.516178,-90.548553,,,0,Right lane blocked due to accident on I-44 Westbound at I-44 Exit 269 / Antire Rd.,,I-44 E,R,High Ridge,St. Louis County,MO,63049,US,US/Central,KSUS,4/25/2019 12:54,60,60,90,29.25,2,N,7,0.02,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021673,MapQuest,201,3,4/25/2019 13:07,4/25/2019 14:20,38.213177,-90.405556,,,0,Right lane blocked due to accident on I-55 Northbound at Exit 175 MO-A.,,I-55 S,R,Festus,Jefferson,MO,63028,US,US/Central,KCPS,4/25/2019 13:08,59,59,90,29.28,2,N,10,0.05,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021674,MapQuest,201,3,4/25/2019 13:09,4/25/2019 14:22,38.630348,-90.342377,,,0,Left lane closed due to accident on I-170 Southbound at I-64 Exits 31A 31B 31B-A / I-170 Exits 1A 1B.,8580,Everett Ave,L,Saint Louis,St. Louis County,MO,63117,US,US/Central,KSTL,4/25/2019 13:00,59,59,90,29.13,7,N,8,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021675,MapQuest,201,3,4/25/2019 14:03,4/25/2019 15:48,38.287655,-90.403503,,,0,Left lane blocked due to accident on I-55 Southbound at Exit 180 MO-Z.,,I-55 S,R,Pevely,Jefferson,MO,63070,US,US/Central,KCPS,4/25/2019 14:00,58,58,93,29.28,2,NNW,14,0.02,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021676,MapQuest,241,3,4/25/2019 14:25,4/25/2019 17:02,38.567966,-90.393761,,,0,3 left lane blocked due to accident on I-44 Westbound at Exit 278 Big Bend Blvd.,,I-44 W,R,Saint Louis,St. Louis County,MO,63122,US,US/Central,KSTL,4/25/2019 14:38,59,59,87,29.12,7,NNW,9,0.02,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021677,MapQuest,241,3,4/25/2019 14:27,4/25/2019 15:41,38.347977,-90.395912,,,0,2 right lane blocked due to accident on I-55 Southbound at I-55 Exit 185 / MO-M.,,I-55 S,R,Barnhart,Jefferson,MO,63012,US,US/Central,KCPS,4/25/2019 14:23,58,58,93,29.27,2,N,12,0.13,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021678,MapQuest,201,3,4/25/2019 14:46,4/25/2019 16:01,38.569679,-90.440742,,,0,2 right lane blocked due to accident on I-270 Southbound at Exit 7 Big Bend Rd.,,I-270 S,R,Saint Louis,St. Louis County,MO,63122,US,US/Central,KSTL,4/25/2019 14:51,59,59,87,29.11,8,NNW,7,0.03,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021679,MapQuest,201,2,4/25/2019 15:31,4/25/2019 17:30,38.573238,-90.235909,,,2.380000114,Accident on entry ramp to I-55 Southbound from S Broadway Northbound.,,I-55 S,R,Saint Louis,St. Louis City,MO,63111,US,US/Central,KCPS,4/25/2019 15:23,58,58,93,29.26,6,N,10,0.04,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021680,MapQuest,201,2,4/25/2019 15:45,4/25/2019 18:29,38.697189,-90.455551,,,0,Right lane blocked due to accident on MO-364 Westbound at Exits 19 20A 20B I-270.,,MO-364 E,R,Saint Louis,St. Louis County,MO,63146,US,US/Central,KSTL,4/25/2019 15:51,58,58,90,29.1,8,NW,8,0.03,Light Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021681,MapQuest,201,2,4/25/2019 15:53,4/25/2019 17:22,38.634415,-90.186264,,,0,Right lane blocked due to accident on I-44 Westbound after Exit 292A Memorial Dr.,994,N 4th St,L,Saint Louis,St. Louis City,MO,63102,US,US/Central,KCPS,4/25/2019 15:53,58,58,93,29.25,7,N,8,0.06,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021682,MapQuest,201,3,4/25/2019 15:58,4/25/2019 18:12,38.559391,-90.407028,,,0,2 right lane blocked due to accident on I-44 Westbound after Exit 277B US-50 Lindbergh Blvd.,,S Kirkwood Rd,R,Saint Louis,St. Louis County,MO,63122,US,US/Central,KSTL,4/25/2019 15:51,58,58,90,29.1,8,NW,8,0.03,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021683,MapQuest,201,3,4/25/2019 15:57,4/25/2019 16:56,38.69828,-90.450768,,,0,Accident on I-270 Westbound near Exits 16 16A 16B MO-364.,,I-270 S,R,Saint Louis,St. Louis County,MO,63146,US,US/Central,KSTL,4/25/2019 15:51,58,58,90,29.1,8,NW,8,0.03,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021684,MapQuest,201,3,4/25/2019 16:17,4/25/2019 17:16,38.567966,-90.393761,,,0,2 left lane blocked due to accident on I-44 Westbound at Exit 278 Big Bend Blvd.,,I-44 W,R,Saint Louis,St. Louis County,MO,63122,US,US/Central,KSTL,4/25/2019 15:51,58,58,90,29.1,8,NW,8,0.03,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021685,MapQuest,201,3,4/25/2019 17:07,4/25/2019 19:09,38.547016,-90.29026,,,0,2 left lane blocked due to accident on I-55 Southbound after Exit 201A Bayless Ave.,,I-55 N,R,Saint Louis,St. Louis County,MO,63125,US,US/Central,KCPS,4/25/2019 17:05,59,59,90,29.26,10,NW,7,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1021686,MapQuest,201,3,4/25/2019 17:08,4/25/2019 19:09,38.672535,-90.449135,,,0,Right hand shoulder blocked due to accident on I-270 Southbound after Exit 14 MO-340 Olive Blvd.,,I-270 N,R,Saint Louis,St. Louis County,MO,63141,US,US/Central,KSTL,4/25/2019 16:51,59,59,87,29.09,9,NW,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021747,MapQuest,201,2,4/25/2019 5:16,4/25/2019 6:54,38.755512,-90.458786,,,0,Right hand shoulder blocked due to accident on I-70 Eastbound at MO-141.,,Earth City Expy,R,Maryland Heights,St. Louis County,MO,63043,US,US/Central,KSTL,4/25/2019 4:51,59,59,93,29.18,2,SE,3,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-1021748,MapQuest,241,3,4/25/2019 5:45,4/25/2019 7:11,39.096191,-94.591118,,,0,Lane blocked due to accident on I-670 Eastbound at I-35.,,I-670 E,R,Kansas City,Jackson,MO,64108,US,US/Central,KMKC,4/25/2019 5:54,50,50,93,28.97,6,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-1021749,MapQuest,201,3,4/25/2019 6:44,4/25/2019 8:21,38.775379,-90.340347,,,0,Accident on I-170 Westbound at Exits 10A 10B I-270.,,I-270 E,R,Hazelwood,St. Louis County,MO,63042,US,US/Central,KSTL,4/25/2019 6:51,59,59,93,29.18,1,NE,6,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021750,MapQuest,201,3,4/25/2019 7:16,4/25/2019 8:11,39.046272,-94.422958,,,0,Right lane blocked due to accident on I-70 Eastbound at Noland Rd.,,I-70 E,R,Independence,Jackson,MO,64055,US,US/Central,KLXT,4/25/2019 6:53,49,49,97,28.73,0,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021751,MapQuest,201,2,4/25/2019 7:43,4/25/2019 9:58,38.938282,-94.397636,,,0,Accident on I-470 Westbound at Exit 9 Douglas St.,,I-470 W,R,Lees Summit,Jackson,MO,64086,US,US/Central,KLXT,4/25/2019 7:40,51,51,100,28.74,0.5,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021752,MapQuest,201,3,4/25/2019 8:50,4/25/2019 9:50,39.17614,-94.561676,,,0,Left lane blocked due to accident on I-35 Northbound at Exit 8B I-29.,,I-29 N,R,Kansas City,Clay,MO,64116,US,US/Central,KMKC,4/25/2019 8:54,54,54,93,28.99,2,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021754,MapQuest,201,2,4/25/2019 12:18,4/25/2019 15:47,38.786449,-90.626221,,,0,Accident on Mid Rivers Mall Dr at St Peters Sq.,,Saint Peters Sq,R,Saint Peters,St. Charles,MO,63376,US,US/Central,KSUS,4/25/2019 11:54,59,59,93,29.25,2,NNE,8,0.06,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1021755,MapQuest,201,2,4/25/2019 12:46,4/25/2019 15:30,38.974388,-94.546127,,,0,Left lane blocked due to accident on US-71 Bruce R Watkins Dr Southbound at US-71 Bruce R Watkins Dr / 85th St.,,Bruce R. Watkins Dr,R,Kansas City,Jackson,MO,64132,US,US/Central,KMKC,4/25/2019 12:54,75,75,43,28.94,10,NW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021756,MapQuest,201,3,4/25/2019 15:25,4/25/2019 16:25,39.041279,-94.362076,,,0,2 right lane blocked due to accident on I-70 Eastbound at Exits 15A 15B I-470.,,I-470 N,R,Independence,Jackson,MO,64055,US,US/Central,KLXT,4/25/2019 15:53,70,70,49,28.73,10,NNW,17,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021757,MapQuest,201,2,4/25/2019 16:32,4/25/2019 17:32,38.787769,-90.669907,,,0,Accident on Mexico Rd at Oakridge West Dr.,8041,Mexico Rd,L,Saint Peters,St. Charles,MO,63376-1151,US,US/Central,KSUS,4/25/2019 16:46,62,62,84,29.21,5,WNW,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1021758,MapQuest,201,2,4/25/2019 16:46,4/25/2019 18:01,39.009998,-94.491272,,,0,Accident on James A Reed Rd at 63rd St.,8296,E 63rd St,L,Kansas City,Jackson,MO,64133-4734,US,US/Central,KLXT,4/25/2019 16:53,66,66,59,28.77,10,NNW,23,0,Cloudy / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021759,MapQuest,201,2,4/25/2019 17:50,4/25/2019 19:04,38.79232,-90.452263,,,0,2 left lane blocked due to accident on MO-370 Westbound after Exit 9 Earth City Expy.,,MO-370 W,R,Bridgeton,St. Louis County,MO,63044,US,US/Central,KSTL,4/25/2019 17:51,60,60,86,29.1,10,NW,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1021810,MapQuest,201,3,4/25/2019 7:03,4/25/2019 8:20,37.24556,-93.348785,,,0,Accident on US-160 Westbound at I-44.,,I-44 E,R,Springfield,Greene,MO,65803,US,US/Central,KSGF,4/25/2019 6:52,58,58,93,28.41,6,N,7,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1024123,MapQuest,201,3,4/26/2019 4:21,4/26/2019 6:23,38.680172,-90.212372,,,0,Right lane blocked due to accident on I-70 Eastbound at Adelaide Ave.,,I-70 E,R,Saint Louis,St. Louis City,MO,63147,US,US/Central,KSTL,4/26/2019 3:51,49,45,86,29.28,10,W,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1024124,MapQuest,201,2,4/26/2019 4:33,4/26/2019 5:17,38.964939,-92.33638,,,0,2 right lane blocked due to accident on I-70-BR Eastbound at Grand Ave.,1297,Grand Ave,L,Columbia,Boone,MO,65203-4029,US,US/Central,KCOU,4/26/2019 4:54,49,45,80,29.04,10,WNW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1024125,MapQuest,201,2,4/26/2019 5:37,4/26/2019 9:22,38.389339,-90.536827,,,0,Accident on MO-MM at Randy Dr.,5663,Highway MM,R,House Springs,Jefferson,MO,63051-2227,US,US/Central,KSUS,4/26/2019 5:54,52,52,71,29.43,10,WNW,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-1024126,MapQuest,201,2,4/26/2019 6:16,4/26/2019 7:00,38.631779,-90.215073,,,0,Accident on Chestnut St Westbound at Jefferson Ave.,2395,Chestnut St,R,Saint Louis,St. Louis City,MO,63103-2203,US,US/Central,KCPS,4/26/2019 5:53,49,45,83,29.47,10,WNW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1024127,MapQuest,201,2,4/26/2019 7:12,4/26/2019 9:26,38.490063,-90.487442,,,0,Accident on MO-30 at Old Sugar Creek Rd.,,New Sugar Creek Rd,R,Fenton,Jefferson,MO,63026,US,US/Central,KSUS,4/26/2019 6:54,53,53,66,29.47,10,NW,13,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1024128,MapQuest,201,2,4/26/2019 7:17,4/26/2019 9:01,38.46233,-90.512619,,,0,Accident on Schumacher Rd at Greenwood Dr.,5089,Schumacher Rd,R,High Ridge,Jefferson,MO,63049-2814,US,US/Central,KSUS,4/26/2019 6:54,53,53,66,29.47,10,NW,13,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1024129,MapQuest,201,3,4/26/2019 11:52,4/26/2019 15:39,38.703087,-90.269577,,,0,Right hand shoulder blocked due to accident on I-70 Eastbound at Jennings Station Rd.,,I-70 E,R,Saint Louis,St. Louis County,MO,63136,US,US/Central,KSTL,4/26/2019 11:51,62,62,30,29.43,10,NNW,18,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1024130,MapQuest,201,3,4/26/2019 15:13,4/26/2019 17:09,38.50721,-90.33802,,,0,2 right lane blocked due to accident on I-255 Southbound before Exits 1A 1B I-270.,4250,Rusty Rd,L,Saint Louis,St. Louis County,MO,63128-1973,US,US/Central,KCPS,4/26/2019 14:53,65,65,34,29.58,10,WNW,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1024131,MapQuest,201,3,4/26/2019 15:33,4/26/2019 17:17,38.67416,-90.642487,,,0,Right hand shoulder blocked due to accident on I-64 Westbound after Spirit Of St Louis Blvd.,,I-64 E,R,Chesterfield,St. Louis County,MO,63005,US,US/Central,KSUS,4/26/2019 15:54,69,69,29,29.52,10,W,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1024132,MapQuest,241,3,4/26/2019 15:42,4/26/2019 17:37,38.513058,-90.371353,,,0,Lane blocked due to accident on I-270 Westbound at Theisscord Rd.,,Tesson Ferry Rd,R,Saint Louis,St. Louis County,MO,63128,US,US/Central,KCPS,4/26/2019 15:53,66,66,34,29.57,10,NW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1024133,MapQuest,201,3,4/26/2019 15:57,4/26/2019 17:07,38.549629,-90.424492,,,1.950000048,Accident on entry ramp to I-44 Eastbound at Exits 5A 5B from I-270 Northbound.,13098,Dieterle Ln,R,Saint Louis,St. Louis County,MO,63127-1202,US,US/Central,KCPS,4/26/2019 15:53,66,66,34,29.57,10,NW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1024134,MapQuest,201,2,4/26/2019 15:59,4/26/2019 17:19,38.55043,-90.42688,,,0.889999986,Accident on entry ramp to I-44 Westbound at Exits 5A 5B from I-270 Northbound.,11472,Cragwold Rd,L,Saint Louis,St. Louis County,MO,63122,US,US/Central,KSTL,4/26/2019 15:51,67,67,25,29.41,10,NW,18,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1024135,MapQuest,201,3,4/26/2019 16:12,4/26/2019 17:52,38.630356,-90.362434,,,0,Right hand shoulder blocked due to accident on I-64 Eastbound after Exit 30 Mcknight Rd.,,S McKnight Rd,R,Saint Louis,St. Louis County,MO,63124,US,US/Central,KSTL,4/26/2019 15:51,67,67,25,29.41,10,NW,18,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1024136,MapQuest,201,3,4/26/2019 16:16,4/26/2019 17:15,38.638546,-90.447144,,,0,Left lane blocked due to accident on I-270 Southbound after Exits 12A-B 12B-A I-64.,,I-64 E,R,Saint Louis,St. Louis County,MO,63131,US,US/Central,KSTL,4/26/2019 15:51,67,67,25,29.41,10,NW,18,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1024137,MapQuest,201,3,4/26/2019 16:17,4/26/2019 16:46,38.643108,-90.189514,,,0,Right lane blocked due to accident on I-70 Eastbound before Exits 249 249A 249B I-44.,901,Howard St,L,St. Louis,St. Louis City,MO,63106,US,US/Central,KCPS,4/26/2019 15:53,66,66,34,29.57,10,NW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1024138,MapQuest,201,3,4/26/2019 16:25,4/26/2019 19:04,38.68327,-90.219292,,,0,2 left lane blocked due to accident on I-70 Eastbound at Exit 246A Carrie Ave.,,E Carrie Ave,R,Saint Louis,St. Louis City,MO,63107,US,US/Central,KCPS,4/26/2019 16:53,67,67,30,29.56,10,NW,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1024139,MapQuest,201,3,4/26/2019 16:30,4/26/2019 18:47,38.643108,-90.189514,,,0,Right lane closed due to accident on I-70 Eastbound before Tucker Blvd.,901,Howard St,L,St. Louis,St. Louis City,MO,63106,US,US/Central,KCPS,4/26/2019 16:53,67,67,30,29.56,10,NW,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1024140,MapQuest,201,3,4/26/2019 16:48,4/26/2019 19:03,38.703094,-90.673111,,,0,Left lane blocked due to accident on I-64 Westbound at Exit 11 Missouri Research Park Cir.,,Research Park Cir,R,Saint Charles,St. Charles,MO,63304,US,US/Central,KSUS,4/26/2019 16:54,68,68,28,29.51,10,NW,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1024141,MapQuest,201,3,4/26/2019 16:37,4/26/2019 17:37,38.749187,-90.753372,,,0,Left lane blocked due to accident on US-40 Westbound at Exit 6 MO-DD.,,I-64 W,R,O Fallon,St. Charles,MO,63368,US,US/Central,KSUS,4/26/2019 16:54,68,68,28,29.51,10,NW,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1024142,MapQuest,201,3,4/26/2019 17:13,4/26/2019 17:58,38.703308,-90.269646,,,0,Right lane closed due to accident on I-70 Westbound at Jennings Station Rd.,,I-70 W,R,Saint Louis,St. Louis County,MO,63136,US,US/Central,KSTL,4/26/2019 16:51,67,67,26,29.4,10,WNW,16,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
